fips_code,date,policy_type,start_stop
39003,2020-07-23,PublicHealthAdvisorySystem,True
39101,2020-07-23,PublicHealthAdvisorySystem,True
39065,2020-07-23,PublicHealthAdvisorySystem,True
39000,2020-07-23,MandateFaceMaskUseByAllIndividualsInPublicSpaces,True
39129,2020-07-23,PublicHealthAdvisorySystem,True
39145,2020-07-23,PublicHealthAdvisorySystem,True
39095,2020-07-23,PublicHealthAdvisorySystem,True
39087,2020-07-23,PublicHealthAdvisorySystem,True
39069,2020-07-23,PublicHealthAdvisorySystem,True
39023,2020-07-23,PublicHealthAdvisorySystem,True
54061,2020-07-24,Phase2,False
27000,2020-07-24,MandateFaceMaskUseByAllIndividualsInPublicSpaces,True
28073,2020-07-25,Phase3,True
28097,2020-07-25,Phase3,True
28051,2020-07-25,Phase3,True
28161,2020-07-25,Phase3,True
28013,2020-07-25,Phase3,True
28159,2020-07-25,Phase3,True
18000,2020-07-27,MandateFaceMaskUseByAllIndividualsInPublicSpaces,True
26119,2020-07-31,Entertainment,True
26101,2020-07-31,Entertainment,True
26131,2020-07-31,Entertainment,True
26013,2020-07-31,OutdoorAndRecreation,True
26053,2020-07-31,OutdoorAndRecreation,True
26131,2020-07-31,OutdoorAndRecreation,True
26143,2020-07-31,OutdoorAndRecreation,True
26055,2020-07-31,OutdoorAndRecreation,True
26009,2020-07-31,Entertainment,True
26089,2020-07-31,Entertainment,True
26033,2020-07-31,OutdoorAndRecreation,True
26043,2020-07-31,OutdoorAndRecreation,True
26047,2020-07-31,OutdoorAndRecreation,True
26061,2020-07-31,OutdoorAndRecreation,True
26113,2020-07-31,OutdoorAndRecreation,True
26009,2020-07-31,OutdoorAndRecreation,True
26097,2020-07-31,OutdoorAndRecreation,True
26019,2020-07-31,OutdoorAndRecreation,True
26033,2020-07-31,Entertainment,True
26007,2020-07-31,Entertainment,True
26031,2020-07-31,Entertainment,True
26137,2020-07-31,OutdoorAndRecreation,True
26043,2020-07-31,Entertainment,True
26071,2020-07-31,OutdoorAndRecreation,True
26039,2020-07-31,OutdoorAndRecreation,True
26089,2020-07-31,OutdoorAndRecreation,True
26053,2020-07-31,Entertainment,True
26103,2020-07-31,OutdoorAndRecreation,True
18039,2020-07-31,Phase4,False
26003,2020-07-31,Entertainment,True
26153,2020-07-31,OutdoorAndRecreation,True
26029,2020-07-31,Entertainment,True
26007,2020-07-31,OutdoorAndRecreation,True
26103,2020-07-31,Entertainment,True
26031,2020-07-31,OutdoorAndRecreation,True
26101,2020-07-31,OutdoorAndRecreation,True
26003,2020-07-31,OutdoorAndRecreation,True
26141,2020-07-31,Entertainment,True
26119,2020-07-31,OutdoorAndRecreation,True
26141,2020-07-31,OutdoorAndRecreation,True
26055,2020-07-31,Entertainment,True
26109,2020-07-31,OutdoorAndRecreation,True
26039,2020-07-31,Entertainment,True
26137,2020-07-31,Entertainment,True
26095,2020-07-31,Entertainment,True
26079,2020-07-31,Entertainment,True
26083,2020-07-31,OutdoorAndRecreation,True
26061,2020-07-31,Entertainment,True
26029,2020-07-31,OutdoorAndRecreation,True
26143,2020-07-31,Entertainment,True
26113,2020-07-31,Entertainment,True
26047,2020-07-31,Entertainment,True
26165,2020-07-31,OutdoorAndRecreation,True
26019,2020-07-31,Entertainment,True
26041,2020-07-31,OutdoorAndRecreation,True
26083,2020-07-31,Entertainment,True
26097,2020-07-31,Entertainment,True
26095,2020-07-31,OutdoorAndRecreation,True
26041,2020-07-31,Entertainment,True
26153,2020-07-31,Entertainment,True
26071,2020-07-31,Entertainment,True
26079,2020-07-31,OutdoorAndRecreation,True
26013,2020-07-31,Entertainment,True
26165,2020-07-31,Entertainment,True
26109,2020-07-31,Entertainment,True
49005,2020-08-01,MaskRequirement,True
55000,2020-08-01,MandateFaceMaskUseByAllIndividualsInPublicSpaces,True
50000,2020-08-01,MandateFaceMaskUseByAllIndividualsInPublicSpaces,True
55000,2020-08-01,MandateFaceMaskUseByAllIndividualsInPublicFacingBusinesses,True
28161,2020-08-03,Phase3,False
28013,2020-08-03,Phase3,False
28097,2020-08-03,Phase3,False
28073,2020-08-03,Phase3,False
28159,2020-08-03,Phase3,False
28051,2020-08-03,Phase3,False
45000,2020-08-03,MandateFaceMaskUseByAllIndividualsInPublicFacingBusinesses,True
28000,2020-08-05,MandateFaceMaskUseByAllIndividualsInPublicSpaces,True
49035,2020-08-07,Phase2,False
54061,2020-08-12,FoodAndDrink,True
54000,2020-08-12,NursingHomes,True
54061,2020-08-13,Bars,False
17005,2020-08-18,Non-essentialBusinesses,True
17119,2020-08-18,Entertainment,True
17163,2020-08-18,Entertainment,True
17119,2020-08-18,FoodAndDrink,True
17027,2020-08-18,FoodAndDrink,True
17163,2020-08-18,Non-essentialBusinesses,True
17005,2020-08-18,Entertainment,True
17189,2020-08-18,FoodAndDrink,True
17163,2020-08-18,FoodAndDrink,True
17005,2020-08-18,FoodAndDrink,True
17027,2020-08-18,Non-essentialBusinesses,True
17133,2020-08-18,Entertainment,True
17027,2020-08-18,Entertainment,True
17189,2020-08-18,Non-essentialBusinesses,True
17157,2020-08-18,Non-essentialBusinesses,True
17133,2020-08-18,FoodAndDrink,True
17133,2020-08-18,Non-essentialBusinesses,True
17067,2020-08-18,Non-essentialBusinesses,True
17157,2020-08-18,FoodAndDrink,True
17189,2020-08-18,Entertainment,True
17157,2020-08-18,Entertainment,True
54061,2020-08-20,FoodAndDrink,False
19153,2020-08-27,FoodAndDrink,True
19013,2020-08-27,FoodAndDrink,True
19103,2020-08-27,FoodAndDrink,True
19169,2020-08-27,FoodAndDrink,True
19113,2020-08-27,FoodAndDrink,True
19049,2020-08-27,FoodAndDrink,True
49005,2020-08-30,MaskRequirement,False
38031,2020-09-03,OutdoorAndRecreation,True
38015,2020-09-03,Non-essentialBusinesses,True
38023,2020-09-03,Phase5,True
38099,2020-09-03,FoodAndDrink,True
38007,2020-09-03,Non-essentialBusinesses,True
38057,2020-09-03,Childcare(k-12),True
38005,2020-09-03,Non-essentialBusinesses,True
38097,2020-09-03,Childcare(k-12),True
38051,2020-09-03,FoodAndDrink,True
38089,2020-09-03,OutdoorAndRecreation,True
38015,2020-09-03,Childcare(k-12),True
38057,2020-09-03,Non-essentialBusinesses,True
38055,2020-09-03,OutdoorAndRecreation,True
38075,2020-09-03,Non-essentialBusinesses,True
38103,2020-09-03,FoodAndDrink,True
38055,2020-09-03,FoodAndDrink,True
38005,2020-09-03,Phase3,True
38089,2020-09-03,Phase3,True
38103,2020-09-03,Phase5,True
38023,2020-09-03,Childcare(k-12),True
38075,2020-09-03,Childcare(k-12),True
38067,2020-09-03,Non-essentialBusinesses,True
38051,2020-09-03,Phase5,True
38023,2020-09-03,Non-essentialBusinesses,True
38059,2020-09-03,OutdoorAndRecreation,True
38007,2020-09-03,Childcare(k-12),True
38055,2020-09-03,Phase3,True
38069,2020-09-03,FoodAndDrink,True
38051,2020-09-03,OutdoorAndRecreation,True
38097,2020-09-03,FoodAndDrink,True
38003,2020-09-03,Non-essentialBusinesses,True
38051,2020-09-03,Childcare(k-12),True
38039,2020-09-03,Non-essentialBusinesses,True
38003,2020-09-03,OutdoorAndRecreation,True
38031,2020-09-03,Non-essentialBusinesses,True
38005,2020-09-03,Childcare(k-12),True
38105,2020-09-03,OutdoorAndRecreation,True
38045,2020-09-03,Childcare(k-12),True
38063,2020-09-03,Non-essentialBusinesses,True
38015,2020-09-03,Phase3,True
38105,2020-09-03,Phase3,True
38015,2020-09-03,FoodAndDrink,True
38003,2020-09-03,Childcare(k-12),True
38035,2020-09-03,Non-essentialBusinesses,True
38079,2020-09-03,Phase5,True
38067,2020-09-03,Phase5,True
38035,2020-09-03,Phase3,True
38007,2020-09-03,FoodAndDrink,True
38075,2020-09-03,OutdoorAndRecreation,True
38079,2020-09-03,Childcare(k-12),True
38099,2020-09-03,Non-essentialBusinesses,True
38079,2020-09-03,Non-essentialBusinesses,True
38069,2020-09-03,Non-essentialBusinesses,True
38069,2020-09-03,Childcare(k-12),True
38067,2020-09-03,FoodAndDrink,True
38067,2020-09-03,OutdoorAndRecreation,True
38079,2020-09-03,OutdoorAndRecreation,True
38045,2020-09-03,OutdoorAndRecreation,True
38003,2020-09-03,FoodAndDrink,True
38059,2020-09-03,FoodAndDrink,True
38097,2020-09-03,Non-essentialBusinesses,True
38003,2020-09-03,Phase3,True
38007,2020-09-03,Phase5,True
38069,2020-09-03,Phase5,True
38063,2020-09-03,OutdoorAndRecreation,True
38099,2020-09-03,Childcare(k-12),True
38039,2020-09-03,OutdoorAndRecreation,True
38105,2020-09-03,FoodAndDrink,True
38031,2020-09-03,FoodAndDrink,True
38059,2020-09-03,Phase3,True
38015,2020-09-03,OutdoorAndRecreation,True
38069,2020-09-03,OutdoorAndRecreation,True
38019,2020-09-03,Non-essentialBusinesses,True
38105,2020-09-03,Childcare(k-12),True
38007,2020-09-03,OutdoorAndRecreation,True
38039,2020-09-03,FoodAndDrink,True
38035,2020-09-03,FoodAndDrink,True
38099,2020-09-03,Phase5,True
38019,2020-09-03,Childcare(k-12),True
38059,2020-09-03,Childcare(k-12),True
38019,2020-09-03,OutdoorAndRecreation,True
38035,2020-09-03,OutdoorAndRecreation,True
38103,2020-09-03,Childcare(k-12),True
38031,2020-09-03,Childcare(k-12),True
38089,2020-09-03,Non-essentialBusinesses,True
38031,2020-09-03,Phase5,True
38057,2020-09-03,FoodAndDrink,True
38035,2020-09-03,Childcare(k-12),True
38063,2020-09-03,Phase5,True
38019,2020-09-03,FoodAndDrink,True
38089,2020-09-03,Childcare(k-12),True
38039,2020-09-03,Childcare(k-12),True
38005,2020-09-03,OutdoorAndRecreation,True
38023,2020-09-03,OutdoorAndRecreation,True
38059,2020-09-03,Non-essentialBusinesses,True
38103,2020-09-03,Non-essentialBusinesses,True
38099,2020-09-03,OutdoorAndRecreation,True
38005,2020-09-03,FoodAndDrink,True
38057,2020-09-03,OutdoorAndRecreation,True
38019,2020-09-03,Phase5,True
38063,2020-09-03,Childcare(k-12),True
38051,2020-09-03,Non-essentialBusinesses,True
38067,2020-09-03,Childcare(k-12),True
38045,2020-09-03,FoodAndDrink,True
38079,2020-09-03,FoodAndDrink,True
38055,2020-09-03,Childcare(k-12),True
38075,2020-09-03,Phase5,True
38045,2020-09-03,Phase5,True
38075,2020-09-03,FoodAndDrink,True
38089,2020-09-03,FoodAndDrink,True
38057,2020-09-03,Phase5,True
38063,2020-09-03,FoodAndDrink,True
38039,2020-09-03,Phase5,True
38103,2020-09-03,OutdoorAndRecreation,True
38097,2020-09-03,OutdoorAndRecreation,True
38045,2020-09-03,Non-essentialBusinesses,True
38097,2020-09-03,Phase5,True
38105,2020-09-03,Non-essentialBusinesses,True
38055,2020-09-03,Non-essentialBusinesses,True
38023,2020-09-03,FoodAndDrink,True
12099,2020-09-04,Phase2,True
26000,2020-09-09,Gyms,False
49007,2020-09-11,OutdoorAndRecreation,True
49007,2020-09-11,DayCare,True
49007,2020-09-11,Entertainment,True
49007,2020-09-11,Non-essentialBusinesses,True
49007,2020-09-11,FoodAndDrink,True
49007,2020-09-11,HousesOfWorship,True
49007,2020-09-11,Phase4,True
31109,2020-09-14,FoodAndDrink,True
12086,2020-09-14,Phase2,True
31109,2020-09-14,HousesOfWorship,True
31109,2020-09-14,Non-essentialBusinesses,True
12011,2020-09-14,Phase2,True
31109,2020-09-14,Phase3,True
31109,2020-09-14,Childcare(k-12),True
31109,2020-09-14,MaskRequirement,True
19103,2020-09-20,FoodAndDrink,False
19013,2020-09-20,FoodAndDrink,False
19113,2020-09-20,FoodAndDrink,False
19153,2020-09-20,FoodAndDrink,False
19169,2020-09-20,FoodAndDrink,False
19049,2020-09-20,FoodAndDrink,False
15003,2020-09-24,MaskRequirement,True
15003,2020-09-24,Phase1,True
15003,2020-09-24,Entertainment,True
15003,2020-09-24,Non-essentialBusinesses,True
15003,2020-09-24,OutdoorAndRecreation,True
08007,2020-09-25,MaskRequirement,True
08067,2020-09-25,FoodAndDrink,True
08067,2020-09-25,Non-essentialBusinesses,True
08067,2020-09-25,HousesOfWorship,True
08007,2020-09-25,Non-essentialBusinesses,True
08067,2020-09-25,Phase1,True
08007,2020-09-25,FoodAndDrink,True
08007,2020-09-25,Phase1,True
08067,2020-09-25,OutdoorAndRecreation,True
08007,2020-09-25,HousesOfWorship,True
08067,2020-09-25,MaskRequirement,True
08007,2020-09-25,OutdoorAndRecreation,True
06075,2020-09-30,OutdoorAndRecreation,True
06075,2020-09-30,Phase2,True
06075,2020-09-30,Childcare(k-12),True
06111,2020-10-06,HousesOfWorship,True
08015,2020-10-06,Entertainment,True
06111,2020-10-06,OutdoorAndRecreation,True
06111,2020-10-06,Phase2,True
08015,2020-10-06,Phase2,True
06111,2020-10-06,Non-essentialBusinesses,True
08015,2020-10-06,MaskRequirement,True
29095,2020-10-09,MaskRequirement,True
29095,2020-10-09,DayCare,True
31109,2020-10-31,MaskRequirement,False
15003,2020-10-31,MaskRequirement,False
15003,2020-10-31,Phase1,False
31109,2020-10-31,Phase3,False
31109,2020-10-31,HousesOfWorship,False
15003,2020-10-31,Non-essentialBusinesses,False
31109,2020-10-31,Non-essentialBusinesses,False
31109,2020-10-31,FoodAndDrink,False
15003,2020-10-31,OutdoorAndRecreation,False
15003,2020-10-31,Entertainment,False
31109,2020-10-31,Childcare(k-12),False
